Actual_Converted,Conversion_Probability,Lead_Score,Priority_Tier
0,0.4002,40.0,Warm
1,0.3985,39.9,Cold
0,0.3992,39.9,Cold
1,0.3986,39.9,Cold
0,0.3991,39.9,Cold
1,0.3989,39.9,Cold
0,0.3986,39.9,Cold
1,0.3976,39.8,Cold
0,0.3978,39.8,Cold
1,0.3967,39.7,Cold
0,0.3974,39.7,Cold
1,0.3974,39.7,Cold
1,0.3972,39.7,Cold
1,0.3969,39.7,Cold
0,0.3972,39.7,Cold
0,0.3959,39.6,Cold
0,0.3959,39.6,Cold
1,0.3959,39.6,Cold
1,0.3957,39.6,Cold
0,0.3959,39.6,Cold
0,0.3959,39.6,Cold
1,0.3958,39.6,Cold
1,0.3958,39.6,Cold
1,0.3962,39.6,Cold
0,0.3954,39.5,Cold
1,0.395,39.5,Cold
0,0.3938,39.4,Cold
1,0.3935,39.4,Cold
1,0.3943,39.4,Cold
0,0.3938,39.4,Cold
1,0.3935,39.4,Cold
0,0.3943,39.4,Cold
0,0.3936,39.4,Cold
1,0.3929,39.3,Cold
0,0.3928,39.3,Cold
0,0.3935,39.3,Cold
0,0.3926,39.3,Cold
0,0.393,39.3,Cold
1,0.393,39.3,Cold
1,0.393,39.3,Cold
0,0.393,39.3,Cold
0,0.3924,39.2,Cold
1,0.392,39.2,Cold
0,0.3919,39.2,Cold
1,0.3916,39.2,Cold
1,0.3919,39.2,Cold
1,0.3911,39.1,Cold
0,0.3911,39.1,Cold
0,0.3911,39.1,Cold
1,0.391,39.1,Cold
0,0.3906,39.1,Cold
0,0.3906,39.1,Cold
0,0.3911,39.1,Cold
1,0.3906,39.1,Cold
0,0.3911,39.1,Cold
0,0.3912,39.1,Cold
0,0.3895,39.0,Cold
0,0.3896,39.0,Cold
0,0.3897,39.0,Cold
0,0.39,39.0,Cold
0,0.39,39.0,Cold
0,0.3898,39.0,Cold
0,0.3898,39.0,Cold
0,0.3886,38.9,Cold
0,0.3887,38.9,Cold
0,0.3892,38.9,Cold
0,0.3887,38.9,Cold
0,0.3887,38.9,Cold
1,0.3887,38.9,Cold
0,0.3878,38.8,Cold
0,0.3878,38.8,Cold
0,0.3878,38.8,Cold
1,0.3878,38.8,Cold
1,0.3881,38.8,Cold
0,0.3868,38.7,Cold
1,0.3859,38.6,Cold
1,0.3862,38.6,Cold
1,0.3863,38.6,Cold
0,0.3863,38.6,Cold
1,0.3864,38.6,Cold
0,0.3854,38.5,Cold
1,0.3848,38.5,Cold
1,0.385,38.5,Cold
1,0.3854,38.5,Cold
0,0.3849,38.5,Cold
1,0.3846,38.5,Cold
0,0.3839,38.4,Cold
1,0.384,38.4,Cold
1,0.3838,38.4,Cold
1,0.3835,38.3,Cold
0,0.3826,38.3,Cold
0,0.3821,38.2,Cold
0,0.3824,38.2,Cold
0,0.3816,38.2,Cold
1,0.3822,38.2,Cold
1,0.3822,38.2,Cold
0,0.3821,38.2,Cold
1,0.3822,38.2,Cold
0,0.3811,38.1,Cold
1,0.3814,38.1,Cold
1,0.3811,38.1,Cold
0,0.3812,38.1,Cold
0,0.3812,38.1,Cold
1,0.38,38.0,Cold
0,0.3795,38.0,Cold
1,0.3795,38.0,Cold
0,0.3797,38.0,Cold
0,0.3796,38.0,Cold
0,0.38,38.0,Cold
1,0.3791,37.9,Cold
0,0.3789,37.9,Cold
1,0.3795,37.9,Cold
0,0.3792,37.9,Cold
0,0.3791,37.9,Cold
0,0.3778,37.8,Cold
1,0.3783,37.8,Cold
0,0.3778,37.8,Cold
0,0.3776,37.8,Cold
0,0.3783,37.8,Cold
1,0.3779,37.8,Cold
1,0.3776,37.8,Cold
0,0.3781,37.8,Cold
0,0.3772,37.7,Cold
0,0.3771,37.7,Cold
0,0.3767,37.7,Cold
0,0.377,37.7,Cold
1,0.3768,37.7,Cold
0,0.3768,37.7,Cold
1,0.3762,37.6,Cold
0,0.3764,37.6,Cold
0,0.3757,37.6,Cold
0,0.3764,37.6,Cold
1,0.3764,37.6,Cold
1,0.3749,37.5,Cold
0,0.3748,37.5,Cold
0,0.375,37.5,Cold
1,0.3744,37.4,Cold
1,0.3745,37.4,Cold
1,0.3743,37.4,Cold
1,0.3744,37.4,Cold
0,0.3744,37.4,Cold
0,0.3738,37.4,Cold
0,0.374,37.4,Cold
0,0.373,37.3,Cold
1,0.3732,37.3,Cold
1,0.3731,37.3,Cold
1,0.373,37.3,Cold
1,0.3731,37.3,Cold
0,0.373,37.3,Cold
0,0.3729,37.3,Cold
1,0.3734,37.3,Cold
0,0.3718,37.2,Cold
1,0.3718,37.2,Cold
0,0.3721,37.2,Cold
0,0.3717,37.2,Cold
1,0.3723,37.2,Cold
0,0.3718,37.2,Cold
1,0.3725,37.2,Cold
0,0.3725,37.2,Cold
0,0.3707,37.1,Cold
1,0.3707,37.1,Cold
1,0.3713,37.1,Cold
0,0.3712,37.1,Cold
1,0.3715,37.1,Cold
0,0.3702,37.0,Cold
1,0.3698,37.0,Cold
1,0.3701,37.0,Cold
0,0.3701,37.0,Cold
0,0.3701,37.0,Cold
0,0.3696,37.0,Cold
0,0.3687,36.9,Cold
1,0.3691,36.9,Cold
0,0.3687,36.9,Cold
0,0.3695,36.9,Cold
0,0.3689,36.9,Cold
1,0.3683,36.8,Cold
1,0.3682,36.8,Cold
1,0.3676,36.8,Cold
0,0.3683,36.8,Cold
1,0.3676,36.8,Cold
0,0.3679,36.8,Cold
0,0.3676,36.8,Cold
0,0.3674,36.7,Cold
0,0.3671,36.7,Cold
0,0.3674,36.7,Cold
0,0.3665,36.7,Cold
0,0.366,36.6,Cold
0,0.3659,36.6,Cold
0,0.3664,36.6,Cold
1,0.3662,36.6,Cold
0,0.366,36.6,Cold
0,0.3662,36.6,Cold
0,0.366,36.6,Cold
1,0.3664,36.6,Cold
1,0.3664,36.6,Cold
1,0.3654,36.5,Cold
1,0.3645,36.5,Cold
1,0.3649,36.5,Cold
0,0.3654,36.5,Cold
1,0.3638,36.4,Cold
0,0.364,36.4,Cold
0,0.364,36.4,Cold
1,0.3642,36.4,Cold
0,0.3637,36.4,Cold
0,0.3626,36.3,Cold
0,0.3627,36.3,Cold
0,0.363,36.3,Cold
1,0.3628,36.3,Cold
1,0.3627,36.3,Cold
0,0.3627,36.3,Cold
1,0.363,36.3,Cold
0,0.3628,36.3,Cold
0,0.3627,36.3,Cold
0,0.3619,36.2,Cold
0,0.3623,36.2,Cold
0,0.3619,36.2,Cold
0,0.3615,36.2,Cold
1,0.3622,36.2,Cold
0,0.3609,36.1,Cold
1,0.3607,36.1,Cold
0,0.3607,36.1,Cold
1,0.361,36.1,Cold
1,0.3609,36.1,Cold
0,0.3605,36.0,Cold
1,0.3605,36.0,Cold
1,0.3604,36.0,Cold
0,0.3603,36.0,Cold
0,0.3605,36.0,Cold
0,0.3595,36.0,Cold
1,0.3605,36.0,Cold
0,0.3589,35.9,Cold
1,0.3589,35.9,Cold
0,0.3577,35.8,Cold
0,0.3582,35.8,Cold
0,0.3576,35.8,Cold
0,0.3577,35.8,Cold
1,0.3576,35.8,Cold
0,0.3582,35.8,Cold
0,0.3582,35.8,Cold
0,0.3577,35.8,Cold
0,0.3579,35.8,Cold
0,0.3571,35.7,Cold
1,0.3568,35.7,Cold
0,0.3569,35.7,Cold
0,0.3567,35.7,Cold
0,0.3558,35.6,Cold
1,0.3561,35.6,Cold
0,0.3558,35.6,Cold
0,0.3564,35.6,Cold
0,0.3557,35.6,Cold
0,0.3546,35.5,Cold
1,0.3551,35.5,Cold
1,0.3552,35.5,Cold
1,0.3537,35.4,Cold
1,0.3543,35.4,Cold
0,0.353,35.3,Cold
0,0.3527,35.3,Cold
1,0.3525,35.3,Cold
1,0.3534,35.3,Cold
0,0.3523,35.2,Cold
0,0.3523,35.2,Cold
0,0.3523,35.2,Cold
0,0.3521,35.2,Cold
1,0.3523,35.2,Cold
0,0.3516,35.2,Cold
0,0.3518,35.2,Cold
1,0.352,35.2,Cold
0,0.3519,35.2,Cold
0,0.3516,35.2,Cold
0,0.3511,35.1,Cold
1,0.3509,35.1,Cold
1,0.35,35.0,Cold
0,0.3502,35.0,Cold
1,0.3495,35.0,Cold
0,0.3497,35.0,Cold
0,0.3491,34.9,Cold
1,0.3491,34.9,Cold
1,0.3493,34.9,Cold
1,0.3493,34.9,Cold
1,0.3493,34.9,Cold
0,0.3494,34.9,Cold
1,0.3484,34.8,Cold
1,0.3479,34.8,Cold
1,0.3475,34.8,Cold
1,0.3475,34.8,Cold
0,0.3477,34.8,Cold
0,0.3473,34.7,Cold
0,0.347,34.7,Cold
1,0.3473,34.7,Cold
1,0.3474,34.7,Cold
1,0.3466,34.7,Cold
1,0.347,34.7,Cold
0,0.3471,34.7,Cold
0,0.3467,34.7,Cold
0,0.3473,34.7,Cold
0,0.3461,34.6,Cold
0,0.3462,34.6,Cold
0,0.3461,34.6,Cold
1,0.3461,34.6,Cold
0,0.3452,34.5,Cold
0,0.3453,34.5,Cold
0,0.3436,34.4,Cold
0,0.3439,34.4,Cold
1,0.3443,34.4,Cold
0,0.3438,34.4,Cold
0,0.3443,34.4,Cold
0,0.3443,34.4,Cold
0,0.3426,34.3,Cold
0,0.3426,34.3,Cold
0,0.3426,34.3,Cold
0,0.3426,34.3,Cold
1,0.3426,34.3,Cold
1,0.3426,34.3,Cold
1,0.3426,34.3,Cold
0,0.3434,34.3,Cold
0,0.3434,34.3,Cold
1,0.3426,34.3,Cold
1,0.3426,34.3,Cold
0,0.3426,34.3,Cold
1,0.3425,34.3,Cold
0,0.3426,34.3,Cold
0,0.3426,34.3,Cold
1,0.3426,34.3,Cold
0,0.3426,34.3,Cold
1,0.3426,34.3,Cold
0,0.3426,34.3,Cold
0,0.3424,34.2,Cold
0,0.3418,34.2,Cold
1,0.3413,34.1,Cold
1,0.3409,34.1,Cold
1,0.3411,34.1,Cold
0,0.3406,34.1,Cold
0,0.3407,34.1,Cold
0,0.3411,34.1,Cold
0,0.3398,34.0,Cold
0,0.3395,34.0,Cold
0,0.3376,33.8,Cold
1,0.3377,33.8,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
0,0.3373,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3375,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
0,0.3373,33.7,Cold
0,0.3373,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
0,0.3371,33.7,Cold
1,0.3373,33.7,Cold
0,0.3373,33.7,Cold
0,0.3373,33.7,Cold
0,0.3358,33.6,Cold
0,0.3359,33.6,Cold
1,0.3359,33.6,Cold
0,0.3347,33.5,Cold
0,0.335,33.5,Cold
1,0.3352,33.5,Cold
0,0.3348,33.5,Cold
0,0.3339,33.4,Cold
1,0.3337,33.4,Cold
0,0.3338,33.4,Cold
0,0.3339,33.4,Cold
1,0.3343,33.4,Cold
0,0.3326,33.3,Cold
1,0.333,33.3,Cold
1,0.3331,33.3,Cold
0,0.3326,33.3,Cold
0,0.3326,33.3,Cold
1,0.3331,33.3,Cold
0,0.3321,33.2,Cold
0,0.3317,33.2,Cold
1,0.3306,33.1,Cold
0,0.3308,33.1,Cold
0,0.3304,33.0,Cold
0,0.3299,33.0,Cold
1,0.3291,32.9,Cold
1,0.3293,32.9,Cold
1,0.3286,32.9,Cold
0,0.3288,32.9,Cold
0,0.3293,32.9,Cold
0,0.3293,32.9,Cold
0,0.3286,32.9,Cold
0,0.329,32.9,Cold
0,0.3282,32.8,Cold
1,0.328,32.8,Cold
0,0.3278,32.8,Cold
1,0.3268,32.7,Cold
1,0.3273,32.7,Cold
1,0.3256,32.6,Cold
1,0.3257,32.6,Cold
1,0.3264,32.6,Cold
0,0.3264,32.6,Cold
1,0.3251,32.5,Cold
0,0.3248,32.5,Cold
0,0.325,32.5,Cold
1,0.3246,32.5,Cold
0,0.3239,32.4,Cold
0,0.3241,32.4,Cold
1,0.3238,32.4,Cold
0,0.3242,32.4,Cold
0,0.3242,32.4,Cold
1,0.3229,32.3,Cold
1,0.3221,32.2,Cold
0,0.3212,32.1,Cold
1,0.3211,32.1,Cold
0,0.3211,32.1,Cold
1,0.3215,32.1,Cold
1,0.3198,32.0,Cold
0,0.3195,31.9,Cold
0,0.3189,31.9,Cold
0,0.3185,31.8,Cold
1,0.3168,31.7,Cold
1,0.3168,31.7,Cold
0,0.3172,31.7,Cold
0,0.3167,31.7,Cold
0,0.3156,31.6,Cold
0,0.3158,31.6,Cold
0,0.3154,31.5,Cold
0,0.3153,31.5,Cold
1,0.315,31.5,Cold
1,0.3154,31.5,Cold
1,0.315,31.5,Cold
0,0.3137,31.4,Cold
1,0.314,31.4,Cold
0,0.3142,31.4,Cold
0,0.3137,31.4,Cold
1,0.313,31.3,Cold
0,0.313,31.3,Cold
0,0.3126,31.3,Cold
0,0.3133,31.3,Cold
0,0.3133,31.3,Cold
1,0.3122,31.2,Cold
0,0.3122,31.2,Cold
0,0.3122,31.2,Cold
0,0.312,31.2,Cold
1,0.312,31.2,Cold
1,0.3117,31.2,Cold
1,0.3121,31.2,Cold
0,0.3113,31.1,Cold
1,0.3112,31.1,Cold
1,0.3106,31.1,Cold
1,0.3102,31.0,Cold
0,0.3101,31.0,Cold
1,0.3103,31.0,Cold
1,0.3103,31.0,Cold
1,0.3085,30.9,Cold
0,0.3084,30.8,Cold
1,0.3079,30.8,Cold
1,0.3085,30.8,Cold
0,0.3083,30.8,Cold
1,0.3076,30.8,Cold
0,0.3072,30.7,Cold
1,0.3072,30.7,Cold
1,0.3069,30.7,Cold
1,0.306,30.6,Cold
0,0.3061,30.6,Cold
0,0.3057,30.6,Cold
1,0.3056,30.6,Cold
0,0.3059,30.6,Cold
0,0.3063,30.6,Cold
1,0.3055,30.5,Cold
1,0.3046,30.5,Cold
0,0.3053,30.5,Cold
0,0.3047,30.5,Cold
1,0.304,30.4,Cold
0,0.3038,30.4,Cold
0,0.3037,30.4,Cold
1,0.3038,30.4,Cold
0,0.3026,30.3,Cold
0,0.303,30.3,Cold
1,0.3028,30.3,Cold
0,0.303,30.3,Cold
1,0.3029,30.3,Cold
1,0.3032,30.3,Cold
1,0.3016,30.2,Cold
1,0.3016,30.2,Cold
0,0.3016,30.2,Cold
0,0.3022,30.2,Cold
0,0.3019,30.2,Cold
1,0.3018,30.2,Cold
1,0.3016,30.2,Cold
0,0.3016,30.2,Cold
0,0.3016,30.2,Cold
1,0.302,30.2,Cold
0,0.3016,30.2,Cold
1,0.3016,30.2,Cold
0,0.3021,30.2,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
1,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
1,0.3011,30.1,Cold
1,0.3009,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
1,0.3012,30.1,Cold
0,0.3009,30.1,Cold
0,0.3009,30.1,Cold
1,0.3009,30.1,Cold
1,0.3009,30.1,Cold
0,0.3009,30.1,Cold
1,0.3,30.0,Cold
0,0.2997,30.0,Cold
0,0.2998,30.0,Cold
1,0.2994,29.9,Cold
0,0.2985,29.9,Cold
0,0.2987,29.9,Cold
0,0.2988,29.9,Cold
0,0.2978,29.8,Cold
1,0.2979,29.8,Cold
1,0.2968,29.7,Cold
1,0.2975,29.7,Cold
0,0.2971,29.7,Cold
0,0.2968,29.7,Cold
0,0.2968,29.7,Cold
0,0.296,29.6,Cold
1,0.2958,29.6,Cold
0,0.2963,29.6,Cold
1,0.2964,29.6,Cold
1,0.2964,29.6,Cold
0,0.2948,29.5,Cold
0,0.2955,29.5,Cold
1,0.2953,29.5,Cold
0,0.2952,29.5,Cold
0,0.2946,29.5,Cold
0,0.2941,29.4,Cold
0,0.2927,29.3,Cold
1,0.2935,29.3,Cold
0,0.2917,29.2,Cold
0,0.2917,29.2,Cold
0,0.2921,29.2,Cold
0,0.2906,29.1,Cold
1,0.2909,29.1,Cold
0,0.2898,29.0,Cold
0,0.289,28.9,Cold
0,0.2892,28.9,Cold
0,0.2885,28.9,Cold
0,0.2894,28.9,Cold
0,0.2887,28.9,Cold
1,0.2891,28.9,Cold
1,0.2879,28.8,Cold
0,0.2875,28.7,Cold
0,0.2867,28.7,Cold
0,0.2873,28.7,Cold
0,0.2874,28.7,Cold
0,0.2873,28.7,Cold
1,0.2863,28.6,Cold
0,0.2859,28.6,Cold
0,0.2855,28.6,Cold
0,0.2861,28.6,Cold
0,0.2852,28.5,Cold
0,0.2854,28.5,Cold
1,0.2847,28.5,Cold
1,0.285,28.5,Cold
0,0.2839,28.4,Cold
1,0.2845,28.4,Cold
1,0.2844,28.4,Cold
0,0.2842,28.4,Cold
1,0.2838,28.4,Cold
0,0.2838,28.4,Cold
0,0.284,28.4,Cold
0,0.2842,28.4,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2825,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2825,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
1,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2834,28.3,Cold
0,0.2815,28.2,Cold
1,0.2821,28.2,Cold
1,0.2807,28.1,Cold
0,0.2813,28.1,Cold
0,0.2815,28.1,Cold
0,0.281,28.1,Cold
1,0.2813,28.1,Cold
1,0.28,28.0,Cold
0,0.28,28.0,Cold
1,0.28,28.0,Cold
0,0.28,28.0,Cold
1,0.28,28.0,Cold
0,0.2796,28.0,Cold
1,0.28,28.0,Cold
0,0.2799,28.0,Cold
1,0.28,28.0,Cold
1,0.28,28.0,Cold
0,0.2795,28.0,Cold
0,0.2793,27.9,Cold
1,0.2789,27.9,Cold
1,0.2787,27.9,Cold
0,0.2776,27.8,Cold
0,0.2777,27.8,Cold
1,0.2777,27.8,Cold
1,0.2777,27.8,Cold
0,0.2781,27.8,Cold
0,0.2775,27.8,Cold
0,0.2769,27.7,Cold
0,0.2773,27.7,Cold
0,0.277,27.7,Cold
0,0.2769,27.7,Cold
1,0.2759,27.6,Cold
1,0.2765,27.6,Cold
1,0.2762,27.6,Cold
0,0.2761,27.6,Cold
0,0.2751,27.5,Cold
0,0.2751,27.5,Cold
0,0.2753,27.5,Cold
1,0.2743,27.4,Cold
0,0.2743,27.4,Cold
0,0.2737,27.4,Cold
1,0.2737,27.4,Cold
0,0.2735,27.3,Cold
1,0.2734,27.3,Cold
0,0.2723,27.2,Cold
0,0.272,27.2,Cold
0,0.272,27.2,Cold
0,0.2707,27.1,Cold
1,0.2705,27.1,Cold
0,0.2706,27.1,Cold
0,0.2698,27.0,Cold
0,0.2701,27.0,Cold
0,0.2689,26.9,Cold
0,0.2692,26.9,Cold
0,0.2693,26.9,Cold
1,0.2678,26.8,Cold
0,0.2685,26.8,Cold
0,0.2685,26.8,Cold
1,0.2683,26.8,Cold
0,0.2669,26.7,Cold
0,0.267,26.7,Cold
0,0.2671,26.7,Cold
1,0.2671,26.7,Cold
1,0.2674,26.7,Cold
0,0.2669,26.7,Cold
1,0.267,26.7,Cold
0,0.2661,26.6,Cold
0,0.2652,26.5,Cold
0,0.2646,26.5,Cold
0,0.2646,26.5,Cold
0,0.2653,26.5,Cold
0,0.2654,26.5,Cold
0,0.2652,26.5,Cold
0,0.2646,26.5,Cold
1,0.265,26.5,Cold
1,0.2652,26.5,Cold
0,0.2642,26.4,Cold
1,0.2638,26.4,Cold
0,0.2632,26.3,Cold
0,0.263,26.3,Cold
1,0.2617,26.2,Cold
1,0.2624,26.2,Cold
0,0.2617,26.2,Cold
1,0.2623,26.2,Cold
0,0.2617,26.2,Cold
1,0.2619,26.2,Cold
0,0.2617,26.2,Cold
0,0.2618,26.2,Cold
0,0.2607,26.1,Cold
0,0.2613,26.1,Cold
0,0.261,26.1,Cold
